CUST_CODE,Churn_Risk_Probability,Holiday_Monetary,Pre_Monetary,Holiday_Frequency,Holiday_Uplift_Ratio,Holiday_Spend_Share
CUST0000003386,0.8662473,73.47,45.12,16,15.245482043503788,0.6195294712876296
CUST0000968731,0.8662429,204.41,565.67,12,3.383289830600332,0.26543995429046335
CUST0000685356,0.8662418,399.48,1311.19,11,2.85252608650863,0.2335225379529658
CUST0000120334,0.86623096,207.07999999999998,415.85,20,4.662315536612074,0.33242900486410987
CUST0000233533,0.86620164,265.40000000000003,1266.87,5,1.9614131310638458,0.17320707186070342
CUST0000223396,0.8661886,222.1,806.43,13,2.5785888170869997,0.21593925310880577
CUST0000699820,0.86618626,258.0,678.71,22,3.5590629522098527,0.27543209744744906
CUST0000465288,0.8661835,105.84,220.34,18,4.497350111290197,0.32448341406585324
CUST0000461630,0.8661504,221.03,907.78,12,2.279663917945235,0.19580797476989042
CUST0000352263,0.86612403,152.23,137.93,16,10.333363883277743,0.524641577060932
CUST0000012571,0.8661183,119.72999999999999,96.16,15,11.657588999717946,0.5545879846217981
CUST0000672435,0.86609006,201.4,195.06,31,9.666994204957051,0.5079957624981082
CUST0000984963,0.86607516,190.17000000000002,604.15,9,2.9471174137967977,0.2394123275254306
CUST0000790428,0.86607337,209.57,1010.08,24,1.942556026058903,0.1718279834378715
CUST0000271187,0.8660693,150.62,498.62,15,2.8282198157321567,0.23199433183414453
CUST0000763627,0.8660608,169.95999999999998,197.02,26,8.076749613925545,0.4631315058041309
CUST0000200378,0.86604977,152.93,132.98000000000002,19,10.767294005856648,0.5348886013081039
CUST0000884723,0.86603564,271.43,0.0,8,20.0,0.9963293323055464
CUST0000030134,0.866029,330.35,1267.37,7,2.4404566651663933,0.20676338782765444
CUST0000401444,0.86601067,196.88,522.16,15,3.5301910773141465,0.27380952380952384
CUST0000301899,0.865998,205.22,740.13,8,2.5960430327498845,0.21708361982334584
CUST0000399592,0.8659863,210.44,134.39,29,14.660931043947151,0.6102717280979033
CUST0000983423,0.8659824,224.72,986.55,7,2.1326659603200495,0.18552428442874008
CUST0000873816,0.865972,102.25999999999999,269.67,17,3.550367955929198,0.27494420993197644
CUST0000416371,0.8659713,269.27000000000004,738.93,18,3.4118103576729455,0.26707994445546523
CUST0000931968,0.8659698,358.62,638.03,43,5.262518293260734,0.3598254151407214
CUST0000833188,0.86595476,441.94,1574.89,13,2.627321972444205,0.21912605425345713
CUST0000601514,0.8659516,334.53,1437.6,20,2.1786989211103043,0.18877283269286113
CUST0000037009,0.86595094,85.02,84.78,20,9.389185087227387,0.5007067137809187
CUST0000116426,0.86594796,317.77,1027.25,36,2.8962560630186163,0.2362567099373987
CUST0000290063,0.8659477,297.01,1250.56,14,2.223651635867394,0.1919202362413332
CUST0000475588,0.8659359,226.2,813.24,12,2.6041984783889696,0.21761717848072037
CUST0000407448,0.865932,539.71,1992.57,39,2.535987388944937,0.21313203911099882
CUST0000015577,0.8659183,218.62,916.14,10,2.2342319416088645,0.1926574782332828
CUST0000876126,0.8659168,201.3,798.86,5,2.359246453133955,0.2012677971524556
CUST0000671066,0.8658967,296.1,347.72,58,7.972764725435738,0.4599111552918518
CUST0000753394,0.86589503,140.09,288.91,15,4.53988417474334,0.32655011655011656
CUST0000957749,0.8658899,192.89,596.82,10,3.0259835075968327,0.24425421990350885
CUST0000969923,0.8658892,143.92000000000002,196.65,20,6.852158677560038,0.4225856652083272
CUST0000601342,0.8658891,275.86,966.9499999999999,7,2.671067886962399,0.22196474119133255
CUST0000740517,0.8658577,316.94,1186.67,23,2.5006177081823298,0.21078604159323228
CUST0000241517,0.86585176,215.8,822.67,7,2.4559865942098376,0.20780571417566226
CUST0000235892,0.86583734,197.28,708.93,15,2.605433040220726,0.21769788459628564
CUST0000687900,0.86582446,140.46,248.01000000000002,18,5.302536707301817,0.36157232218704144
CUST0000091345,0.8657944,172.74,119.19,21,13.56917074616341,0.5917171924776488
CUST0000092721,0.8657807,144.26,570.79,21,2.3662998920347365,0.20174812950143348
CUST0000922274,0.8657797,346.58,762.87,24,4.253565969591248,0.31238902158727294
CUST0000817839,0.86577237,158.81,496.25,21,2.996246487288037,0.2424358074069551
CUST0000026569,0.8657498,368.7,1654.06,17,2.0869982757196985,0.18227570250548755
CUST0000556322,0.86573994,484.02,2333.7400000000002,8,1.94182929732378,0.1717747430583158
CUST0000207483,0.86572397,193.04999999999998,895.84,7,2.0176208987244055,0.17729063541771892
CUST0000989696,0.86572087,206.05,380.27,12,5.073185775360456,0.3514292536498841
CUST0000643197,0.86571115,354.19,1722.8999999999999,7,1.924759342516731,0.17052222099186845
CUST0000953529,0.86570925,297.4,967.01,11,2.8794544370966375,0.2352085162249587
CUST0000971309,0.8656903,65.74,17.04,21,20.0,0.7941531770959168
CUST0000722007,0.8656626,139.76,365.69,26,3.5782445576843926,0.27650608368780294
CUST0000040476,0.8656601,154.7,0.0,15,20.0,0.993577392421323
CUST0000093095,0.8656533,396.69,1632.66,12,2.2748654344828756,0.1954763840638628
CUST0000576981,0.86564577,189.25,602.26,17,2.9420637587033647,0.23909994820027541
CUST0000270580,0.8656372,419.98,1351.22,33,2.9100654470605343,0.23711607949412827
CUST0000142408,0.8656143,142.54,241.0,18,5.537578857258139,0.37164311414715545
CUST0000938086,0.8656082,184.79,443.34999999999997,27,3.902401631823885,0.2941860094883306
CUST0000184238,0.8656038,244.85,1149.02,4,1.9951370431400706,0.1756620057824618
CUST0000524735,0.86559886,248.3,0.0,16,20.0,0.9959887685519454
CUST0000192531,0.8655915,174.1,335.12,16,4.8640567765711396,0.3418954479399866
CUST0000804634,0.86558884,146.06,131.45,15,10.403295097789789,0.5263233757342078
CUST0000143656,0.86558527,79.12,58.25,16,12.717172457744216,0.5759627283977579
CUST0000709241,0.86558384,206.19,1021.32,7,1.8901922317118864,0.16797419165627978
CUST0000398470,0.86555886,230.73,806.4399999999999,12,2.6787502034378834,0.2224611201635219
CUST0000077954,0.86555624,58.91,55.989999999999995,18,9.850964798247482,0.5127067014795474
CUST0000822130,0.86553246,151.15,329.03999999999996,16,4.30090318892087,0.3147712363855974
CUST0000487874,0.86551785,312.02,1050.27,35,2.7815167783587387,0.22904080628940973
CUST0000410738,0.865489,69.13,63.31,26,10.223378860169312,0.5219722138326789
CUST0000285136,0.8654855,270.51,755.42,8,3.352702803265171,0.26367296014347963
CUST0000081816,0.8654704,185.98999999999998,646.44,14,2.693776654119629,0.22343019833499508
CUST0000658218,0.8654643,119.98,95.06,20,11.817109492780407,0.5579427083333333
CUST0000006853,0.8654639,279.74,897.24,10,2.919081064541862,0.23767608625465175
CUST0000660433,0.8654566,156.2,429.2,15,3.407387518017814,0.2668261018107277
CUST0000246205,0.8654373,439.83000000000004,1201.1,12,3.428513733195294,0.2680370277830255
CUST0000136992,0.86543626,235.54,476.26,26,4.63042415518241,0.3309075583028941
CUST0000099441,0.8654316,152.93,112.42,15,12.736477111713372,0.5763331449029583
CUST0000416055,0.8654239,266.26,1322.4,13,1.8851386560333494,0.16760036760540328
CUST0000646656,0.8654098,377.04,1212.68,14,2.9109947594054018,0.23717384193442873
CUST0000166221,0.86540556,197.56,745.95,7,2.4796450107849135,0.20938834776525952
CUST0000401730,0.86540115,402.27,1262.48,19,2.983275424937971,0.24163988586874904
CUST0000352386,0.86538935,416.56,2060.38,19,1.8929121159398798,0.16817524849209103
CUST0000002407,0.865372,212.86,784.5600000000001,26,2.5402011449088295,0.21341059934631348
CUST0000992371,0.86536884,548.08,1962.04,11,2.615389099564397,0.21834812678278331
CUST0000628501,0.86536705,160.3,290.4,26,5.1681739446791415,0.3556689593964944
CUST0000313191,0.8653622,325.84,1659.82,13,1.8379919954273336,0.1640965724242821
CUST0000879572,0.8653338,271.90999999999997,1182.57,24,2.1527744696713182,0.18694653759419172
CUST0000961628,0.8653337,156.21,467.69,15,3.1271661774681494,0.2503766629267511
CUST0000313707,0.8653101,212.55,752.72,13,2.6437955404902818,0.22019745770613405
CUST0000167860,0.86530244,232.69,0.0,12,20.0,0.9957208267362746
CUST0000201565,0.8652851,199.82999999999998,614.5,18,3.0446614824184266,0.2453919172816917
CUST0000879218,0.8652668,231.06,670.18,20,3.2279999383537845,0.256380098530913
CUST0000271309,0.8652437,415.21,2161.61,20,1.798418145048246,0.161132713965275
CUST0000530049,0.8652436,299.12,760.68,12,3.6816598911396587,0.28224193244008305
CUST0000366264,0.86523575,126.32,65.9,24,17.9467955070698,0.6571636666319841
CUST0000425870,0.8652309,679.94,3180.95,17,2.00130813241666,0.17610965347368096
CUST0000384717,0.8652134,286.56,682.8100000000001,32,3.9293065078275413,0.2956146775740945
CUST0000139014,0.86521304,159.77,652.23,18,2.2934785164323435,0.19676108374384238
CUST0000983078,0.8651725,331.46,1585.5900000000001,9,1.9572235819413637,0.17290107195952112
CUST0000486632,0.86516386,363.4,1776.01,12,1.915753943004473,0.16985991464936595
CUST0000669378,0.86516047,229.61,1056.93,5,2.0339711349806873,0.17847093755343793
CUST0000711868,0.86515415,189.84,0.0,22,20.0,0.9947600083839866
CUST0000801386,0.86513805,265.33,178.63,78,13.906958885422506,0.5976439318857555
CUST0000192438,0.86512685,359.15000000000003,1397.87,23,2.4055218063276995,0.20440860092656887
CUST0000699725,0.86511135,325.56,1071.17,12,2.8455934382580446,0.2330872824382665
CUST0000308559,0.8651018,156.24,0.0,3,20.0,0.9936402950903078
CUST0000312709,0.86510175,492.36,1554.61,45,2.9652513886024257,0.24053112649428182
CUST0000144221,0.86509824,315.74,1472.92,8,2.0070151800157183,0.17652320731720952
CUST0000184266,0.8650906,108.05,122.76,21,8.24077588654122,0.46813396299987
CUST0000631230,0.86506754,103.17,8.66,16,20.0,0.9225610301350264
CUST0000683897,0.8650675,164.62,375.18,22,4.108120086589711,0.3049648017784365
CUST0000073005,0.86505747,100.75,113.52,20,8.30946158248438,0.4702011480841929
CUST0000242453,0.86505467,115.43,61.220000000000006,21,17.65328701853379,0.6534390036795924
CUST0000094498,0.8650445,253.41,823.01,16,2.882828777242014,0.23541926014009398
CUST0000577815,0.8650435,230.04000000000002,1021.93,8,2.1075720102051627,0.18374242194301782
CUST0000944392,0.86502665,273.71999999999997,1447.73,12,1.770187090573522,0.15900548955822125
CUST0000758786,0.86501944,223.76,453.8,11,4.61655669832033,0.33024381604581143
CUST0000203060,0.8650091,264.18,675.6,29,3.6610908568934493,0.281108344506161
CUST0000412020,0.8649983,371.58,1556.02,13,2.2358227325515494,0.1927682091720274
CUST0000439048,0.86499274,439.03000000000003,1645.32,12,2.498296805724247,0.21063161177345457
CUST0000635767,0.86497915,325.69,1141.08,10,2.672320496150752,0.2220457195061257
CUST0000845714,0.8649737,60.830000000000005,26.26,15,20.0,0.6984728441841773
CUST0000734629,0.86496323,193.56,366.31,17,4.94728637782687,0.3457231142943898
CUST0000940427,0.86495984,425.15999999999997,2149.45,10,1.85193296858112,0.1651356904540882
CUST0000900333,0.8649332,144.95,454.22,36,2.9878045111311518,0.2419179865480581
CUST0000649384,0.86492175,209.53,805.43,14,2.435670987639204,0.20644163316780959
CUST0000635528,0.86491996,198.72,478.19,14,3.8908214420787712,0.2935693075888966
CUST0000289309,0.86491746,236.79000000000002,1022.13,12,2.1689894230688016,0.18808979124964256
CUST0000729177,0.86490524,191.60999999999999,1102.1100000000001,16,1.6277714980621745,0.1481077822094425
CUST0000709971,0.8648703,230.25,0.0,6,20.0,0.9956756756756757
CUST0000345220,0.86486924,123.09,115.89,26,9.944364184216102,0.515064022093899
CUST0000492163,0.8648368,307.29,1167.01,10,2.46532433070391,0.2084311198534898
CUST0000451277,0.86483675,247.92000000000002,1313.71,6,1.7669012148849976,0.15875719600673655
CUST0000971423,0.86482453,288.39,1026.4,7,2.630654211087474,0.21934301295263883
CUST0000622411,0.86481935,161.15,97.89999999999999,33,15.411603596686795,0.6220806794055201
CUST0000123385,0.8647995,283.08,786.1899999999999,15,3.371179546714916,0.26474136560457134
CUST0000635513,0.8647921,115.59,384.33,22,2.8158932692841265,0.23121699471915508
CUST0000976446,0.8647753,153.04999999999998,106.66999999999999,25,13.433564062818174,0.589288464500231
CUST0000653126,0.8647674,140.49,136.78,19,9.616632615867985,0.5066902297399647
CUST0000997661,0.86475825,256.15999999999997,1194.11,13,2.008478518592974,0.17662917939418174
CUST0000685954,0.86474323,257.25,712.26,11,3.381559550981195,0.2653402234118266
CUST0000699342,0.8647241,75.78,1.97,19,20.0,0.9746623794212219
CUST0000875716,0.8647202,370.08,1525.98,11,2.2706332109725516,0.19518369671845828
CUST0000935371,0.86471605,447.66999999999996,1295.6,18,3.235096682230649,0.2567990041703236
CUST0000235246,0.8646992,149.53,258.93,18,5.406873064440422,0.3660823581256426
CUST0000196773,0.8646894,125.53,130.21,38,9.026167776484785,0.4908500821146477
CUST0000578418,0.8646649,59.77,17.23,20,20.0,0.7762337662337663
CUST0000463848,0.86466223,115.99,43.23,19,20.0,0.7284888833061173
CUST0000284420,0.8646514,280.96999999999997,1124.92,15,2.338506197409605,0.19985205101394843
CUST0000507497,0.8646486,232.1,522.92,26,4.15566087852173,0.3074090752562846
CUST0000753326,0.86464703,351.44,989.75,17,3.324496589384157,0.2620359531460867
CUST0000789174,0.8646409,219.85999999999999,751.21,6,2.740217748742497,0.2264100425304046
CUST0000961787,0.86462057,96.17,11.0,20,20.0,0.8973593356349725
CUST0000790005,0.8646117,80.11,80.24000000000001,35,9.347511833749735,0.4995946367321484
CUST0000489265,0.8646004,247.7,704.8299999999999,13,3.2903480346413203,0.26004430306657006
CUST0000716751,0.8645885,431.64,1510.52,29,2.6754412322541548,0.22224739465337565
CUST0000468627,0.864586,101.81,110.85,16,8.59913865916046,0.478745415216778
CUST0000453285,0.8645467,213.43,408.4,11,4.892940593141917,0.34322885676149434
CUST0000612440,0.8645364,114.05,375.36,18,2.8447723037395267,0.23303569604217322
CUST0000190670,0.86453605,263.24,924.94,17,2.6646399367255187,0.2215489235637698
CUST0000473802,0.8645357,423.14,1290.67,7,3.069510180244678,0.24690018146702378
CUST0000705667,0.8645332,322.4,1074.64,12,2.8088739040977493,0.23077363568688083
CUST0000812893,0.86452967,376.87,1315.41,9,2.682443853338183,0.22269955326541704
CUST0000586310,0.8645246,208.35999999999999,894.23,10,2.1815507723681486,0.18897323574492786
CUST0000474911,0.86452425,324.42,1362.69,11,2.2290035644790045,0.1922933300140477
CUST0000519143,0.8645118,99.69999999999999,152.38,17,6.125864707482278,0.3955093621072675
CUST0000750184,0.8644982,337.51,1073.97,14,2.942352540037842,0.23911780542409386
CUST0000918875,0.8644924,360.78000000000003,1520.8799999999999,9,2.2209956978361864,0.1917349574312044
CUST0000025769,0.86448663,224.34,691.55,8,3.0372695893197696,0.24494207819716343
CUST0000170268,0.8644705,431.51,1638.26,7,2.466086177807989,0.20848210187605387
CUST0000104990,0.86446506,397.02,1593.53,10,2.332664891711047,0.19945241264977015
CUST0000238311,0.8644439,230.85999999999999,871.68,8,2.4796582031815313,0.20938922850871622
CUST0000404135,0.8644407,86.85,257.22,16,3.1612970116849297,0.25241956578603186
CUST0000665961,0.86443794,233.44000000000003,970.18,17,2.252802756923685,0.19394825609411612
CUST0000082927,0.8644369,473.97,1715.76,12,2.5863930639886226,0.21645134331629928
CUST0000268014,0.8644238,290.13,642.03,23,4.23094644588126,0.311244850669413
CUST0000061119,0.86438274,325.89,798.22,18,3.822510094816419,0.28990935050840216
CUST0000358631,0.8643804,312.81,1348.16,5,2.1723980421809346,0.18832971095203405
CUST0000144314,0.8643657,205.75,127.53,42,15.105242300567138,0.6173487758041287
CUST0000171756,0.86436296,226.79,1003.24,18,2.1165048763687646,0.18437761680609416
CUST0000441449,0.8643587,190.5,733.24,6,2.4324786838836228,0.20622686037196614
CUST0000546140,0.86435306,278.66,678.38,34,3.8459338412269872,0.291168603193179
CUST0000359665,0.86433697,399.09000000000003,1408.33,17,2.6531794635509858,0.22080645339766075
CUST0000464029,0.8643223,210.78,478.62,12,4.123241474297738,0.30574412532637074
CUST0000893877,0.86431885,300.14,799.83,26,3.513390320804537,0.27286198714510396
CUST0000377033,0.86431116,284.09000000000003,1198.09,10,2.2200702412355877,0.1916703774170479
CUST0000796986,0.8642663,201.31,727.79,13,2.5897597498693643,0.2166720482187063
CUST0000364302,0.8642375,272.19,1349.81,11,1.887990202465931,0.16781134401972872
CUST0000527725,0.86423635,234.04,663.89,14,3.3006097201678104,0.26064392547303245
CUST0000501909,0.8642264,166.39000000000001,0.0,18,20.0,0.9940259274747596
CUST0000457030,0.8641983,93.09,52.38,21,16.6394032991497,0.6399257578882244
CUST0000349908,0.8641908,370.52,1294.87,33,2.67908009821878,0.22248242153489572
CUST0000139729,0.86416876,84.45,240.16,16,3.292298399840317,0.2601583438587844
CUST0000116995,0.8641577,213.19,337.54,21,5.9134617967505,0.3871043887204256
CUST0000327086,0.8641556,196.91,410.27,24,4.493639440736232,0.32430251325801246
CUST0000287125,0.8641552,231.64000000000001,341.96999999999997,35,6.341993021265784,0.4038283851397291
CUST0000777176,0.8641543,132.44,382.15999999999997,15,3.2446970632660825,0.25736494364554996
CUST0000750474,0.8641281,165.13,58.0,47,20.0,0.7400618473535607
CUST0000605910,0.86412764,265.42,1114.59,16,2.229557691137118,0.19233193962362594
CUST0000469563,0.8641091,242.13,925.8,21,2.448677763934108,0.20731550692250394
CUST0000999906,0.8641004,149.81,600.9399999999999,18,2.334048645733161,0.19954711954711954
CUST0000038132,0.8640418,173.26,567.76,18,2.857154528657423,0.23381285255458692
CUST0000584730,0.8640396,158.35000000000002,247.72,21,5.984904271767985,0.3899573965079912
CUST0000401643,0.864034,167.17,332.54,17,4.7066798876200515,0.33453402973724755
CUST0000039288,0.864026,292.8,1391.69,3,1.9698301375116494,0.1738211565518347
CUST0000653947,0.8640259,293.45,826.86,14,3.322785775727136,0.26193642831002134
CUST0000066426,0.86400455,86.67,104.89,16,7.73632886664698,0.45244309876801003
CUST0000764213,0.8639885,136.83,66.65,22,19.221239278282116,0.6724493807745233
CUST0000987867,0.86396396,303.32,1206.61,7,2.3536091237947834,0.20088348466485204
CUST0000800136,0.8639452,176.35999999999999,780.94,15,2.1143780127907443,0.18422647028099862
CUST0000167691,0.8639451,266.86,1191.14,8,2.0975913554649233,0.18303155006858712
CUST0000117915,0.863944,193.91,143.13,36,12.684394685257596,0.5753323047709471
CUST0000060383,0.86394167,136.41,204.59,21,6.242549841197088,0.4000293255131965
CUST0000024401,0.8639391,283.28000000000003,1129.6399999999999,12,2.3478809036228028,0.2004925968915438
CUST0000558706,0.8639363,196.42,23.469999999999995,46,20.0,0.8932648142252945
CUST0000881874,0.86393076,259.84000000000003,503.23,43,4.834367880992076,0.34051921842032845
CUST0000080992,0.8639171,218.5,1104.97,5,1.8514038655380216,0.1650962998783501
CUST0000152685,0.8639083,255.31,774.9,23,3.0847670735014088,0.24782325933547528
CUST0000265682,0.8638826,53.43,0.0,26,20.0,0.9816277787984568
CUST0000166157,0.8638807,229.57,587.83,23,3.6564833446197116,0.280853927085882
CUST0000359575,0.8638687,82.16,13.08,16,20.0,0.8626627467450652
CUST0000996316,0.8638437,258.15000000000003,189.9,26,12.727625162700614,0.5761633746233679
CUST0000307555,0.8638232,92.96000000000001,108.50000000000001,23,8.021703191895213,0.4614315496872828
CUST0000511505,0.8638133,97.33,77.76,17,11.719003483882478,0.5558855445770746
CUST0000785820,0.86380535,191.51,661.67,28,2.7098810247721254,0.22446611500503996
CUST0000514732,0.8637915,93.94,81.68,20,10.767999796648823,0.5349049083247921
CUST0000241498,0.8637753,113.14,78.14,17,13.55635644368896,0.5914889167712254
CUST0000745370,0.86375546,263.1,456.57,25,5.395276272596179,0.36558422610363084
CUST0000755997,0.86374766,98.41,70.47,15,13.07480354824291,0.5827214590241592
CUST0000601845,0.8637105,294.09,904.08,16,3.045605214311851,0.245449310198052
CUST0000030706,0.8637101,420.57,1790.86,18,2.198755131601738,0.19018010970277152
CUST0000526408,0.86370206,214.92,841.15,19,2.392233647336733,0.2035092370770877
CUST0000280562,0.8636902,230.6,1095.21,9,1.9713426334416375,0.1739314079694677
CUST0000569738,0.8636756,123.87,90.45,21,12.822059217709088,0.5779675251959687
CUST0000562493,0.8636684,290.02,989.9,10,2.7430696552924347,0.2265922870179386
CUST0000046229,0.86366045,274.09000000000003,881.4399999999999,9,2.91139175495647,0.23719851496715796
CUST0000539278,0.8636588,191.38,631.84,10,2.8358917276084794,0.23247734505964382
CUST0000171033,0.86363214,134.62,460.64,18,2.736201965933017,0.22615327755938583
CUST0000753960,0.863608,72.26,76.08,17,8.892577631126237,0.4871241741944182
CUST0000243754,0.86359084,346.89,882.72,31,3.6793324069171454,0.2821138409739673
CUST0000742648,0.8635853,106.6,265.68,18,3.7566311383656976,0.28634361233480177
CUST0000970698,0.86356676,245.56,1149.66,10,1.9998085247759816,0.1760009174180416
CUST0000403970,0.8635649,170.92,156.24,31,10.242379559597989,0.5224355055630273
CUST0000804638,0.8635495,210.36,740.27,19,2.6605610230610357,0.2212848321639334
CUST0000514474,0.8635411,257.38,1013.72,15,2.3771522257336306,0.20248603571709545
CUST0000152307,0.8635314,98.03,55.35,27,16.582178633875692,0.6391315686530187
CUST0000023703,0.86352575,338.88,1050.69,16,3.019753904539472,0.243874004188346
CUST0000919281,0.86352134,200.42,1113.58,10,1.6850773743685026,0.15252663622526635
CUST0000694233,0.8635132,165.75,378.18,20,4.103507121632211,0.3047267111576857
CUST0000533344,0.8635102,216.87,554.22,25,3.6636796936049763,0.2812512158113839
CUST0000733266,0.8635037,652.6899999999999,2028.02,38,3.0132484172693257,0.24347654166247
CUST0000405211,0.86350226,333.2,1553.75,9,2.0078167038966175,0.17658125546516865
CUST0000368372,0.86349934,240.88,895.49,25,2.518489902730413,0.21197321295000748
CUST0000564055,0.86348873,246.03,677.56,8,3.399699404503087,0.26638443465173944
CUST0000162910,0.863458,312.02,1283.99,12,2.275207460188033,0.19550002819531204
CUST0000539621,0.86345476,233.9,629.97,32,3.4762465067011825,0.2707583316934261
CUST0000300891,0.8634439,280.82,595.42,22,4.415753568048632,0.32048297270154297
CUST0000802074,0.8634402,375.64,1803.68,9,1.9499009646273762,0.1723656920507314
CUST0000137615,0.8634396,245.37,1131.32,18,2.030655304656619,0.17823184594934227
CUST0000776743,0.863432,348.13,1453.42,31,2.24259334967264,0.19323915517193527
CUST0000742002,0.8634246,264.85,806.28,13,3.0754898781751163,0.24726223707673203
CUST0000975229,0.86341965,200.92000000000002,647.4,29,2.9056994175022135,0.23684458694832142
CUST0000472928,0.8633969,428.59,1863.46,11,2.1533874159147213,0.18698981261316286
CUST0000703869,0.86339504,246.86,521.03,13,4.435965977932673,0.3214783367409395
CUST0000745364,0.86339223,47.71,40.47,26,11.037645055616219,0.5410523928328419
CUST0000850472,0.86336976,225.51,824.22,16,2.5616681479381245,0.21482666971506958
CUST0000295414,0.8633488,210.19,707.7,11,2.780757175109834,0.22899258081033672
CUST0000011641,0.8632952,321.36,1052.6200000000001,7,2.8583829533820007,0.23388986739253848
CUST0000124791,0.86327684,276.58,1000.63,11,2.5878998464869887,0.21655013662592681
CUST0000661667,0.86326903,132.47,91.74000000000001,18,13.519449641576903,0.5908300254225949
CUST0000690128,0.863269,280.63,1306.06,7,2.0117368881656947,0.1768650461022632
CUST0000128319,0.86326504,69.5,37.22,25,17.482705735898563,0.6512368815592204
CUST0000962597,0.86326146,97.46000000000001,74.95,16,12.17460786384966,0.5652804361695957
CUST0000041839,0.863256,91.28,302.91,19,2.8213842156834286,0.23156345924554145
CUST0000746438,0.86324865,364.23,946.49,40,3.602963776989216,0.27788543701171875
CUST0000455142,0.863209,289.67,1529.85,13,1.7727801506911283,0.15920132782272248
CUST0000706725,0.86319613,213.20999999999998,796.84,17,2.5051668446473947,0.2110885599722786
CUST0000328893,0.86318576,99.21000000000001,132.66,16,7.001896205271576,0.4278690645620391
CUST0000581687,0.86317253,499.18,1737.25,35,2.6902650415860703,0.22320394557397283
CUST0000296352,0.86316764,198.8,770.62,13,2.4153291114197826,0.2050710734253471
CUST0000255772,0.86316586,165.38,51.89,24,20.0,0.7611727343857874
CUST0000595852,0.8631541,336.1,843.02,12,3.732766693151968,0.28504308297713554
CUST0000785489,0.86315405,268.44,836.56,16,3.0043487647366844,0.2429321266968326
CUST0000270203,0.8631532,439.8,1645.19,29,2.502876241966197,0.21093626348327807
CUST0000822093,0.8631499,313.18,989.15,17,2.9643677262290593,0.24047668409696468
CUST0000179909,0.86314476,302.54,1217.36,22,2.3268264226925814,0.19905256924797687
CUST0000838198,0.86313367,191.67000000000002,0.0,20,20.0,0.9948097783775367
CUST0000229849,0.8631059,155.19,80.66,18,18.013816206832395,0.6580029679881281
CUST0000452758,0.8630697,169.44,733.33,17,2.163299762699315,0.18768900162832172
CUST0000713322,0.86305594,312.09000000000003,783.57,15,3.7290848481369436,0.28484201303324025
CUST0000692209,0.8630554,176.82999999999998,646.45,25,2.5610686444890716,0.21478719269264404
CUST0000946536,0.86304927,371.15,1898.3799999999999,14,1.8304864861676997,0.16353606253277111
CUST0000683821,0.86304706,433.14,1895.8500000000001,14,2.1390677063952914,0.18597761261319282
CUST0000403840,0.86303973,266.81,972.6,16,2.5684318662495613,0.2152717825416932
CUST0000119791,0.86303604,582.88,2241.5,12,2.434672905058473,0.20637449634964133
CUST0000452876,0.8630346,412.3,1537.4,6,2.5108841197666862,0.21146843104067292
CUST0000827059,0.86302453,82.76,71.11,16,10.896575071731883,0.5378566322220056
CUST0000682635,0.86301386,332.92,1264.59,12,2.464849202577944,0.20839932144399723
CUST0000824233,0.8629956,84.78,53.1,19,14.948551192676897,0.6148825065274152
CUST0000399850,0.86296177,246.78,356.47,46,6.481674023136856,0.4090841276419395
CUST0000122734,0.8629519,233.19,0.0,13,20.0,0.9957299628506768
CUST0000977581,0.86294854,265.92,1293.58,3,1.924677288846593,0.17051619108688684
CUST0000936255,0.86294734,448.74,2195.15,15,1.9139509053272767,0.16972718229578385
CUST0000173469,0.8629242,193.82,515.87,18,3.5176978115405464,0.27310515859037043
CUST0000867154,0.86292326,212.57,880.86,9,2.259411294475298,0.1944065921000887
CUST0000355353,0.86291444,454.61,1712.34,19,2.485702760806972,0.20979256558757703
CUST0000449801,0.8628951,290.28,1470.51,21,1.8482016094767406,0.16485781950147377
CUST0000673256,0.8628899,337.14,1347.36,15,2.342754843227954,0.20014247551202136
CUST0000158046,0.8628787,168.24,34.980000000000004,28,20.0,0.8278712725125479
CUST0000096504,0.8628756,306.49,1358.93,18,2.111637834640578,0.18403165567844748
CUST0000896276,0.8628707,196.22,41.21,35,20.0,0.8264330539527439
CUST0000422195,0.8628596,106.24,80.41,33,12.37024245485644,0.569193678006965
CUST0000086335,0.86284935,360.68,1565.49,13,2.1571084253855135,0.18725242320252106
CUST0000435784,0.8628453,28.43,38.34,14,6.942645065898382,0.4257900254605361
CUST0000647727,0.86283207,191.98,897.05,9,2.00373160646801,0.17628531812714066
CUST0000143045,0.8628207,199.18,1230.63,5,1.5153691511680771,0.13930522237220327
CUST0000201233,0.86281586,30.45,5.619999999999999,15,20.0,0.8441918491821458
CUST0000985451,0.86280346,171.82,653.13,14,2.463056045514017,0.2082792896539184
CUST0000269984,0.8627943,302.03,635.52,22,4.449601030306759,0.32214815209855474
CUST0000158110,0.86279345,207.17000000000002,408.26,15,4.7510570645217,0.33662642380124463
CUST0000814176,0.86278653,397.93,1619.44,8,2.300604853721112,0.19725186753049762
CUST0000392531,0.8627827,228.21,1241.11,3,1.7215696906305662,0.1553167451610269
CUST0000324641,0.8627737,158.96,87.1,22,17.087160980702475,0.6460212956189547
CUST0000468628,0.8627662,230.71,1174.77,10,1.8387123100239031,0.16415032586731934
